instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿pit.pa.0057,﻿church,﻿St. Bartholomew's,English,,,,﻿Cambria County,,﻿Jefferson,,﻿PA,,,,﻿pit.pa.9002,﻿from Loretto,﻿twice a month,,,,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0058,﻿church,﻿St. John Gualbert's,English,,,,﻿Cambria County,,﻿Johnstown,,﻿PA,,40.32526,-78.9153,﻿pit.pa.9002,﻿from Loretto,﻿once a month,,,,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0008,﻿church,﻿St. Mary's,English,,,,﻿Lancaster County,﻿Lancaster County,﻿Lancaster,﻿Lancaster,﻿PA,﻿PA,40.035961,-76.306952,,,,﻿ber_keenan_001,﻿Rev.,﻿B. Keenan,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0005,﻿church,﻿St. Mary's,English,,,,﻿Lebanon County,﻿Lebanon County,﻿Lebanon,﻿Lebanon,﻿PA,﻿PA,40.339628,-76.424267,,,﻿occasionally,﻿nic_steinbacher_901,﻿Rev.,﻿N. Steinbacher,,,﻿of Reading,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0039,﻿church,﻿All Saints,English,,,,﻿Mifflin County,﻿Mifflin County,﻿Lewistown,﻿Lewistown,﻿PA,﻿PA,40.60023,-77.573135,,,﻿once in two months,﻿pat_a_nugent_001,﻿Rev.,﻿P. Nugent,,,﻿of Bellefonte,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0025,﻿church,﻿St. Aloysius,English,,,,﻿Adams County,﻿Adams County,﻿Littlestown,﻿Littlestown,﻿PA,﻿PA,39.743424,-77.088094,,,﻿twice a month,﻿mic_dougherty_901,﻿Rev.,﻿M. Dougherty,,,﻿of Conewago,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0017,﻿church,﻿St. Patrick's,English,,,,﻿York County,﻿York County,﻿Little York,﻿York,﻿PA,﻿PA,39.958321,-76.727611,,,﻿occasionally,﻿p_rumpler_901,﻿Rev.,﻿P. Rumpler,,,﻿of Baltimore,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.9002,﻿church,﻿St. Michael's,English,,,,﻿Cambria County,﻿Cambria County,﻿Loretto,﻿Loretto,﻿PA,﻿PA,40.502492,-78.63034,,,,﻿pet_lemke_901,﻿Rev.,﻿P. Lemke,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.9002,﻿church,﻿St. Michael's,English,,,,﻿Cambria County,﻿Cambria County,﻿Loretto,﻿Loretto,﻿PA,,40.502492,-78.63034,,,,﻿mat_w_gibson_001,﻿Rev.,﻿M. Gibson,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.0036,﻿church,﻿St. John the Baptist's,English,,,,﻿Philadelphia County,﻿Philadelphia County,﻿Manayunk,﻿Philadelphia,﻿PA,﻿PA,40.024886,-75.220061,,,,﻿dav_mulholland_901,﻿Rev.,﻿D. Mulholland,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
